min,date,pf,home-score,fg,reb,or,time,away-score,pts,ast,3pa,fga,away-team,3p,team,st,ft,dr,bs,player,fta,home-team,to
10.8,31.03.2018,2,109,1,6,0,22:00,115,2,0,0,1,Detroit Pistons,0,DET,1,0,1,1,Moreland E.,0,New York Knicks,2
5.1666665,31.03.2018,0,109,1,1,0,22:00,115,2,0,1,3,Detroit Pistons,0,NYK,0,0,0,0,Hicks I.,2,New York Knicks,0
0.0,31.03.2018,0,109,0,0,0,22:00,115,0,0,0,0,Detroit Pistons,0,DET,0,0,0,0,Nelson J.,0,New York Knicks,0
0.0,31.03.2018,0,109,0,0,0,22:00,115,0,0,0,0,Detroit Pistons,0,DET,0,0,0,0,Galloway L.,0,New York Knicks,0
0.0,31.03.2018,0,109,0,0,0,22:00,115,0,0,0,0,Detroit Pistons,0,DET,0,0,0,0,Buycks D.,0,New York Knicks,0
0.0,31.03.2018,0,109,0,0,0,22:00,115,0,0,0,0,Detroit Pistons,0,NYK,0,0,0,0,Jack J.,0,New York Knicks,0
36.333332,01.04.2018,5,110,12,7,1,00:30,99,32,7,5,19,Toronto Raptors,0,TOR,0,8,0,1,DeRozan D.,10,Boston Celtics,2
34.766666,01.04.2018,2,110,7,9,0,00:30,99,25,3,4,15,Toronto Raptors,1,BOS,0,10,0,2,Morris Marc.,11,Boston Celtics,1
33.45,01.04.2018,2,110,9,6,0,00:30,99,24,4,2,16,Toronto Raptors,2,BOS,0,4,0,0,Tatum J.,4,Boston Celtics,0
36.983334,01.04.2018,1,110,8,3,1,00:30,99,21,7,5,17,Toronto Raptors,2,BOS,1,3,1,0,Rozier T.,4,Boston Celtics,1
32.283333,01.04.2018,5,110,5,10,2,00:30,99,15,1,3,7,Toronto Raptors,3,TOR,0,2,0,1,Ibaka S.,2,Boston Celtics,2
31.466667,01.04.2018,3,110,5,5,1,00:30,99,14,0,1,10,Toronto Raptors,0,BOS,1,4,1,0,Horford A.,5,Boston Celtics,0
25.35,01.04.2018,1,110,6,11,5,00:30,99,13,0,1,12,Toronto Raptors,0,TOR,0,1,0,1,Valanciunas J.,2,Boston Celtics,0
23.516666,01.04.2018,5,110,5,5,3,00:30,99,12,3,2,10,Toronto Raptors,2,BOS,0,0,0,0,Baynes A.,0,Boston Celtics,0
17.883333,01.04.2018,1,110,4,1,0,00:30,99,11,3,5,8,Toronto Raptors,2,TOR,0,1,0,0,VanVleet F.,1,Boston Celtics,1
33.9,01.04.2018,2,110,4,3,0,00:30,99,11,9,10,13,Toronto Raptors,2,TOR,0,1,0,0,Lowry K.,2,Boston Celtics,2
19.333334,01.04.2018,4,110,3,1,0,00:30,99,8,1,2,4,Toronto Raptors,1,TOR,0,1,0,0,Anunoby OG.,2,Boston Celtics,1
16.733334,01.04.2018,2,110,3,7,2,00:30,99,6,0,0,7,Toronto Raptors,0,BOS,2,0,2,0,Monroe G.,0,Boston Celtics,1
30.15,01.04.2018,3,110,2,3,0,00:30,99,4,0,1,8,Toronto Raptors,0,BOS,2,0,2,1,Brown J.,0,Boston Celtics,0
20.116667,01.04.2018,5,110,0,5,0,00:30,99,3,1,5,6,Toronto Raptors,0,TOR,0,3,0,0,Miles C.,3,Boston Celtics,4
11.666667,01.04.2018,1,110,1,2,0,00:30,99,2,1,1,4,Toronto Raptors,0,TOR,1,0,1,0,Wright D.,0,Boston Celtics,2
15.633333,01.04.2018,1,110,1,2,0,00:30,99,2,0,1,3,Toronto Raptors,0,TOR,0,0,0,1,Siakam P.,0,Boston Celtics,1
7.766667,01.04.2018,1,110,1,1,1,00:30,99,2,0,2,3,Toronto Raptors,0,TOR,0,0,0,0,Powell N.,0,Boston Celtics,0
17.816668,01.04.2018,0,110,1,2,1,00:30,99,2,1,1,3,Toronto Raptors,0,BOS,0,0,0,0,Ojeleye S.,0,Boston Celtics,1
7.05,01.04.2018,2,110,0,1,0,00:30,99,2,0,1,2,Toronto Raptors,0,BOS,0,2,0,0,Nader A.,2,Boston Celtics,0
19.733334,01.04.2018,0,110,0,3,0,00:30,99,0,0,0,1,Toronto Raptors,0,TOR,0,0,0,1,Poeltl J.,0,Boston Celtics,0
0.18333334,01.04.2018,0,110,0,0,0,00:30,99,0,0,0,0,Toronto Raptors,0,BOS,0,0,0,0,Silas X.,0,Boston Celtics,0
0.18333334,01.04.2018,0,110,0,0,0,00:30,99,0,0,0,0,Toronto Raptors,0,BOS,0,0,0,0,Bird J.,1,Boston Celtics,0
7.7,01.04.2018,3,110,0,0,0,00:30,99,0,1,0,0,Toronto Raptors,0,BOS,0,0,0,0,Allen K.,0,Boston Celtics,1
39.283333,01.04.2018,3,109,8,14,1,01:00,110,20,2,2,16,Brooklyn Nets,1,BRO,2,3,2,1,Hollis-Jefferson R.,5,Miami Heat,2
34.55,01.04.2018,4,109,7,12,2,01:00,110,19,8,3,13,Brooklyn Nets,0,BRO,2,5,2,1,LeVert C.,5,Miami Heat,2
35.883335,01.04.2018,4,109,7,6,3,01:00,110,18,5,0,10,Brooklyn Nets,0,MIA,1,4,1,2,Johnson J.,5,Miami Heat,3
38.983334,01.04.2018,3,109,7,8,1,01:00,110,18,2,4,17,Brooklyn Nets,2,MIA,0,2,0,0,Dragic G.,3,Miami Heat,4
18.35,01.04.2018,1,109,6,8,2,01:00,110,16,2,2,9,Brooklyn Nets,2,MIA,0,2,0,0,Olynyk K.,4,Miami Heat,2
19.966667,01.04.2018,2,109,5,6,2,01:00,110,14,0,0,10,Brooklyn Nets,0,MIA,1,4,1,2,Whiteside H.,4,Miami Heat,2
27.95,01.04.2018,2,109,5,4,1,01:00,110,13,4,1,16,Brooklyn Nets,1,MIA,1,2,1,1,Wade D.,3,Miami Heat,3
39.8,01.04.2018,2,109,6,7,0,01:00,110,13,3,5,15,Brooklyn Nets,1,MIA,2,0,2,0,Richardson J.,0,Miami Heat,2
26.5,01.04.2018,1,109,4,2,1,01:00,110,13,1,4,9,Brooklyn Nets,1,BRO,1,4,1,0,Harris J.,5,Miami Heat,2
14.45,01.04.2018,2,109,4,2,0,01:00,110,13,0,4,5,Brooklyn Nets,3,BRO,0,2,0,0,Acy Q.,2,Miami Heat,0
35.116665,01.04.2018,3,109,4,2,1,01:00,110,12,12,7,12,Brooklyn Nets,3,BRO,3,1,3,0,Dinwiddie S.,2,Miami Heat,3
19.4,01.04.2018,2,109,5,3,1,01:00,110,12,1,0,9,Brooklyn Nets,0,BRO,1,2,1,2,Allen J.,2,Miami Heat,2
33.616665,01.04.2018,2,109,5,7,1,01:00,110,11,2,2,11,Brooklyn Nets,1,MIA,1,0,1,2,Winslow J.,0,Miami Heat,0
34.0,01.04.2018,3,109,2,2,0,01:00,110,10,0,4,7,Brooklyn Nets,1,BRO,1,5,1,1,Crabbe A.,7,Miami Heat,1
18.35,01.04.2018,2,109,4,4,0,01:00,110,9,0,3,6,Brooklyn Nets,1,BRO,0,0,0,1,Cunningham D.,0,Miami Heat,0
28.783333,01.04.2018,3,109,2,4,0,01:00,110,6,1,1,4,Brooklyn Nets,0,MIA,0,2,0,0,Johnson T.,2,Miami Heat,1
36.8,01.04.2018,4,109,1,3,1,01:00,110,2,2,5,9,Brooklyn Nets,0,BRO,1,0,1,0,Carroll D.,0,Miami Heat,1
21.666666,01.04.2018,3,109,0,1,0,01:00,110,0,0,2,3,Brooklyn Nets,0,MIA,0,0,0,0,Ellington W.,0,Miami Heat,1
6.55,01.04.2018,0,109,0,3,0,01:00,110,0,2,3,5,Brooklyn Nets,0,BRO,0,0,0,0,Russell D.,0,Miami Heat,2
30.516666,01.04.2018,1,96,8,10,1,03:00,112,27,5,5,16,Golden State Warriors,2,GSW,0,9,0,1,Durant K.,11,Sacramento Kings,1
32.1,01.04.2018,3,96,10,2,1,03:00,112,25,1,7,19,Golden State Warriors,3,GSW,1,2,1,0,Thompson K.,3,Sacramento Kings,4
29.366667,01.04.2018,1,96,6,3,1,03:00,112,19,4,5,11,Golden State Warriors,4,SAC,2,3,2,0,Hield B.,3,Sacramento Kings,1
27.3,01.04.2018,3,96,6,3,0,03:00,112,15,8,2,11,Golden State Warriors,0,SAC,1,3,1,2,Fox D.,3,Sacramento Kings,1
24.4,01.04.2018,4,96,6,8,2,03:00,112,12,0,0,10,Golden State Warriors,0,SAC,0,0,0,1,Cauley-Stein W.,0,Sacramento Kings,1
25.416666,01.04.2018,3,96,5,4,1,03:00,112,12,4,3,8,Golden State Warriors,2,SAC,0,0,0,0,Bogdanovic B.,0,Sacramento Kings,2
27.233334,01.04.2018,2,96,4,3,0,03:00,112,10,3,6,10,Golden State Warriors,2,GSW,1,0,1,0,Cook Q.,0,Sacramento Kings,0
29.316668,01.04.2018,5,96,2,6,0,03:00,112,8,3,4,8,Golden State Warriors,0,SAC,0,4,0,1,Labissiere S.,4,Sacramento Kings,4
14.683333,01.04.2018,3,96,4,0,0,03:00,112,8,3,0,7,Golden State Warriors,0,GSW,2,0,2,0,West D.,1,Sacramento Kings,2
33.683334,01.04.2018,4,96,3,9,0,03:00,112,8,7,1,5,Golden State Warriors,0,GSW,2,2,2,1,Green D.,2,Sacramento Kings,2
18.616667,01.04.2018,0,96,2,3,0,03:00,112,7,3,2,5,Golden State Warriors,1,SAC,0,2,0,0,Mason F.,4,Sacramento Kings,1
17.966667,01.04.2018,3,96,3,7,3,03:00,112,7,2,0,5,Golden State Warriors,0,SAC,1,1,1,0,Cooley J.,1,Sacramento Kings,0
15.116667,01.04.2018,0,96,2,3,1,03:00,112,7,0,3,6,Golden State Warriors,1,SAC,0,2,0,1,Caboclo B.,2,Sacramento Kings,2
11.35,01.04.2018,0,96,3,2,1,03:00,112,7,1,0,7,Golden State Warriors,0,GSW,0,1,0,0,McGee J.,2,Sacramento Kings,0
15.916667,01.04.2018,0,96,3,2,0,03:00,112,7,0,1,6,Golden State Warriors,0,GSW,2,1,2,1,McCaw P.,1,Sacramento Kings,0
25.733334,01.04.2018,2,96,1,7,2,03:00,112,7,1,0,2,Golden State Warriors,0,GSW,0,5,0,1,Looney K.,6,Sacramento Kings,1
20.6,01.04.2018,1,96,2,0,0,03:00,112,6,0,6,7,Golden State Warriors,2,GSW,0,0,0,0,Young N.,0,Sacramento Kings,0
25.683332,01.04.2018,1,96,2,3,0,03:00,112,4,2,6,9,Golden State Warriors,0,SAC,1,0,1,0,Jackson J.,0,Sacramento Kings,1
14.616667,01.04.2018,2,96,2,5,1,03:00,112,4,1,2,6,Golden State Warriors,0,SAC,0,0,0,0,Carter V.,0,Sacramento Kings,1
15.516666,01.04.2018,2,96,1,3,0,03:00,112,3,6,0,1,Golden State Warriors,0,GSW,1,1,1,0,Livingston S.,2,Sacramento Kings,0
4.65,01.04.2018,0,96,1,2,1,03:00,112,2,0,0,2,Golden State Warriors,0,GSW,0,0,0,0,Jones D.,0,Sacramento Kings,0
7.983333,01.04.2018,0,96,1,2,0,03:00,112,2,1,0,1,Golden State Warriors,0,GSW,0,0,0,1,Bell J.,0,Sacramento Kings,0
12.2,01.04.2018,1,96,0,1,1,03:00,112,1,0,1,7,Golden State Warriors,0,SAC,0,1,0,1,Sampson J.,2,Sacramento Kings,1
0.0,01.04.2018,0,96,0,0,0,03:00,112,0,0,0,0,Golden State Warriors,0,SAC,0,0,0,0,Koufos K.,0,Sacramento Kings,0
0.0,01.04.2018,0,96,0,0,0,03:00,112,0,0,0,0,Golden State Warriors,0,SAC,0,0,0,0,Hayes N.,0,Sacramento Kings,0
0.0,01.04.2018,0,96,0,0,0,03:00,112,0,0,0,0,Golden State Warriors,0,GSW,0,0,0,0,Pachulia Z.,0,Sacramento Kings,0
30.833334,01.04.2018,2,102,9,1,0,18:00,119,22,3,4,10,Philadelphia 76ers,3,PHI,1,1,1,0,Belinelli M.,1,Charlotte Hornets,5
31.866667,01.04.2018,0,102,10,8,1,18:00,119,20,15,0,17,Philadelphia 76ers,0,PHI,3,0,3,2,Simmons B.,0,Charlotte Hornets,1
28.1,01.04.2018,2,102,7,2,0,18:00,119,20,2,8,15,Philadelphia 76ers,5,PHI,0,1,0,0,Redick J.J.,1,Charlotte Hornets,3
33.483334,01.04.2018,5,102,7,11,2,18:00,119,17,3,9,21,Philadelphia 76ers,1,PHI,7,2,7,0,Covington R.,2,Charlotte Hornets,1
24.266666,01.04.2018,1,102,6,2,0,18:00,119,16,3,9,13,Philadelphia 76ers,4,CHA,1,0,1,2,Monk M.,0,Charlotte Hornets,5
32.266666,01.04.2018,2,102,6,5,1,18:00,119,16,0,0,13,Philadelphia 76ers,0,CHA,2,4,2,0,Kidd-Gilchrist M.,4,Charlotte Hornets,0
26.866667,01.04.2018,6,102,5,3,0,18:00,119,16,1,7,8,Philadelphia 76ers,4,PHI,0,2,0,1,Ilyasova E.,2,Charlotte Hornets,2
22.133333,01.04.2018,1,102,2,11,6,18:00,119,15,0,1,3,Philadelphia 76ers,0,CHA,2,11,2,0,Hernangomez W.,14,Charlotte Hornets,0
23.533333,01.04.2018,3,102,5,2,0,18:00,119,12,2,4,13,Philadelphia 76ers,2,CHA,2,0,2,1,Lamb J.,0,Charlotte Hornets,0
25.883333,01.04.2018,0,102,2,1,0,18:00,119,10,4,5,7,Philadelphia 76ers,1,CHA,0,5,0,1,Walker K.,5,Charlotte Hornets,4
25.833334,01.04.2018,0,102,3,2,0,18:00,119,10,2,5,8,Philadelphia 76ers,1,CHA,0,3,0,0,Kaminsky F.,4,Charlotte Hornets,2
25.866667,01.04.2018,2,102,4,10,1,18:00,119,10,0,0,7,Philadelphia 76ers,0,CHA,1,2,1,1,Howard D.,5,Charlotte Hornets,1
22.316668,01.04.2018,3,102,3,4,1,18:00,119,8,3,3,9,Philadelphia 76ers,0,CHA,0,2,0,1,Batum N.,2,Charlotte Hornets,4
18.433332,01.04.2018,1,102,3,3,1,18:00,119,6,4,0,6,Philadelphia 76ers,0,PHI,2,0,2,1,McConnell T.J.,0,Charlotte Hornets,0
17.45,01.04.2018,4,102,3,9,2,18:00,119,6,1,0,3,Philadelphia 76ers,0,PHI,0,0,0,0,Holmes R.,0,Charlotte Hornets,0
22.166666,01.04.2018,0,102,2,3,0,18:00,119,5,1,3,9,Philadelphia 76ers,1,CHA,0,0,0,0,Williams Ma.,0,Charlotte Hornets,0
30.533333,01.04.2018,3,102,1,5,0,18:00,119,4,3,1,5,Philadelphia 76ers,0,PHI,1,2,1,1,Johnson A.,2,Charlotte Hornets,1
16.133333,01.04.2018,0,102,2,1,0,18:00,119,4,4,0,5,Philadelphia 76ers,0,PHI,1,0,1,0,Fultz M.,0,Charlotte Hornets,1
3.15,01.04.2018,0,102,1,0,0,18:00,119,3,0,1,1,Philadelphia 76ers,1,PHI,0,0,0,0,Korkmaz F.,0,Charlotte Hornets,0
3.15,01.04.2018,1,102,0,1,1,18:00,119,1,0,2,3,Philadelphia 76ers,0,PHI,0,1,0,0,Anderson J.,2,Charlotte Hornets,0
15.733334,01.04.2018,1,102,0,0,0,18:00,119,0,2,0,0,Philadelphia 76ers,0,CHA,0,0,0,1,Stone J.,0,Charlotte Hornets,0
35.95,01.04.2018,5,100,8,3,1,20:30,83,25,8,6,19,Houston Rockets,1,HOU,0,8,0,0,Harden J.,8,San Antonio Spurs,5
35.966667,01.04.2018,3,100,11,14,3,20:30,83,23,2,0,19,Houston Rockets,0,SAS,0,1,0,3,Aldridge L.,1,San Antonio Spurs,1
23.516666,01.04.2018,3,100,9,3,1,20:30,83,21,0,1,13,Houston Rockets,0,SAS,2,3,2,1,Gay R.,5,San Antonio Spurs,0
28.833334,01.04.2018,5,100,7,3,0,20:30,83,18,1,4,15,Houston Rockets,2,HOU,0,2,0,0,Gordon E.,3,San Antonio Spurs,1
37.266666,01.04.2018,3,100,5,5,0,20:30,83,14,4,6,9,Houston Rockets,3,SAS,0,1,0,0,Mills P.,1,San Antonio Spurs,0
24.766666,01.04.2018,2,100,6,6,1,20:30,83,13,1,1,14,Houston Rockets,0,SAS,1,1,1,0,Murray D.,2,San Antonio Spurs,2
29.95,01.04.2018,4,100,3,7,1,20:30,83,12,0,6,11,Houston Rockets,2,SAS,2,4,2,2,Green D.,4,San Antonio Spurs,1
28.983334,01.04.2018,2,100,3,8,1,20:30,83,11,0,6,8,Houston Rockets,2,HOU,1,3,1,1,Green G.,3,San Antonio Spurs,1
28.483334,01.04.2018,0,100,3,10,3,20:30,83,11,0,0,9,Houston Rockets,0,HOU,0,5,0,2,Capela C.,6,San Antonio Spurs,0
27.4,01.04.2018,1,100,2,3,0,20:30,83,7,0,4,7,Houston Rockets,1,HOU,1,2,1,0,Ariza T.,4,San Antonio Spurs,0
20.25,01.04.2018,0,100,2,2,0,20:30,83,6,4,1,3,Houston Rockets,1,SAS,1,1,1,0,Ginobili M.,3,San Antonio Spurs,2
25.8,01.04.2018,0,100,2,1,0,20:30,83,5,5,1,4,Houston Rockets,0,SAS,2,1,2,1,Anderson K.,2,San Antonio Spurs,0
3.6666667,01.04.2018,1,100,1,2,1,20:30,83,4,0,1,2,Houston Rockets,0,HOU,0,2,0,0,Black T.,2,San Antonio Spurs,0
13.083333,01.04.2018,3,100,1,1,0,20:30,83,4,3,0,3,Houston Rockets,0,SAS,0,2,0,0,Parker T.,2,San Antonio Spurs,1
27.85,01.04.2018,0,100,1,3,1,20:30,83,3,1,6,7,Houston Rockets,1,HOU,0,0,0,0,Tucker P. J.,0,San Antonio Spurs,0
22.033333,01.04.2018,2,100,1,3,1,20:30,83,2,1,2,5,Houston Rockets,0,HOU,1,0,1,0,Mbah a Moute L.,0,San Antonio Spurs,1
18.083334,01.04.2018,2,100,0,2,0,20:30,83,2,0,0,1,Houston Rockets,0,HOU,0,2,0,0,Anderson R.,3,San Antonio Spurs,0
10.5,01.04.2018,1,100,1,8,2,20:30,83,2,0,0,1,Houston Rockets,0,SAS,0,0,0,1,Gasol P.,1,San Antonio Spurs,1
2.2333333,01.04.2018,0,100,0,1,0,20:30,83,0,1,0,0,Houston Rockets,0,HOU,0,0,0,0,Quarterman T.,0,San Antonio Spurs,0
16.483334,01.04.2018,1,100,0,4,0,20:30,83,0,0,2,4,Houston Rockets,0,HOU,0,0,0,0,Johnson J.,0,San Antonio Spurs,1
2.2333333,01.04.2018,0,100,0,0,0,20:30,83,0,0,0,0,Houston Rockets,0,SAS,0,0,0,0,Paul B.,0,San Antonio Spurs,0
2.2333333,01.04.2018,0,100,0,1,0,20:30,83,0,0,0,0,Houston Rockets,0,SAS,0,0,0,0,Lauvergne J.,0,San Antonio Spurs,0
12.2,01.04.2018,0,100,0,0,0,20:30,83,0,0,1,4,Houston Rockets,0,SAS,0,0,0,0,Forbes B.,0,San Antonio Spurs,0
2.2333333,01.04.2018,0,100,0,0,0,20:30,83,0,0,0,0,Houston Rockets,0,SAS,0,0,0,0,Bertans D.,0,San Antonio Spurs,0
37.966667,01.04.2018,4,104,11,4,1,20:30,111,30,12,6,17,Indiana Pacers,3,IND,5,5,5,1,Oladipo V.,6,Los Angeles Clippers,2
32.066666,01.04.2018,1,104,9,8,4,20:30,111,24,0,4,15,Indiana Pacers,2,IND,0,4,0,1,Turner M.,5,Los Angeles Clippers,1
37.4,01.04.2018,2,104,9,4,0,20:30,111,21,7,6,16,Indiana Pacers,3,LAC,1,0,1,1,Harris T.,0,Los Angeles Clippers,2
32.483334,01.04.2018,3,104,7,2,0,20:30,111,20,3,4,13,Indiana Pacers,1,LAC,2,5,2,0,Williams L.,5,Los Angeles Clippers,2
21.4,01.04.2018,0,104,9,3,2,20:30,111,19,2,1,12,Indiana Pacers,1,LAC,0,0,0,0,Harrell M.,0,Los Angeles Clippers,0
36.583332,01.04.2018,3,104,7,3,2,20:30,111,18,7,8,15,Indiana Pacers,3,LAC,2,1,2,1,Rivers A.,2,Los Angeles Clippers,3
33.55,01.04.2018,2,104,6,5,0,20:30,111,15,0,6,11,Indiana Pacers,2,IND,0,1,0,0,Bogdanovic B.,2,Los Angeles Clippers,2
30.45,01.04.2018,0,104,4,1,0,20:30,111,14,4,3,7,Indiana Pacers,2,IND,1,4,1,0,Collison D.,4,Los Angeles Clippers,1
21.166666,01.04.2018,0,104,4,2,0,20:30,111,10,3,3,9,Indiana Pacers,2,IND,0,0,0,1,Joseph C.,0,Los Angeles Clippers,1
36.75,01.04.2018,4,104,4,4,1,20:30,111,9,2,2,7,Indiana Pacers,1,LAC,1,0,1,1,Wallace T.,0,Los Angeles Clippers,3
28.183332,01.04.2018,2,104,4,12,5,20:30,111,8,0,0,8,Indiana Pacers,0,LAC,0,0,0,0,Jordan D.,2,Los Angeles Clippers,2
39.083332,01.04.2018,2,104,4,9,5,20:30,111,8,1,0,12,Indiana Pacers,0,IND,1,0,1,0,Young T.,0,Los Angeles Clippers,0
20.433332,01.04.2018,1,104,3,5,1,20:30,111,8,1,5,9,Indiana Pacers,0,IND,0,2,0,1,Stephenson L.,4,Los Angeles Clippers,1
31.916666,01.04.2018,1,104,1,6,1,20:30,111,7,1,3,9,Indiana Pacers,0,LAC,0,5,0,3,Gallinari D.,5,Los Angeles Clippers,1
15.116667,01.04.2018,4,104,1,2,1,20:30,111,2,2,1,2,Indiana Pacers,0,LAC,0,0,0,0,Thornwell S.,0,Los Angeles Clippers,0
19.033333,01.04.2018,2,104,1,4,3,20:30,111,2,1,0,5,Indiana Pacers,0,IND,1,0,1,0,Sabonis D.,0,Los Angeles Clippers,1
0.16666667,01.04.2018,0,104,0,0,0,20:30,111,0,0,0,0,Indiana Pacers,0,LAC,0,0,0,0,Williams C.,0,Los Angeles Clippers,0
2.2833333,01.04.2018,0,104,0,1,0,20:30,111,0,0,1,1,Indiana Pacers,0,IND,0,0,0,0,Robinson G.,0,Los Angeles Clippers,0
3.9666667,01.04.2018,0,104,0,1,1,20:30,111,0,1,0,0,Indiana Pacers,0,IND,0,0,0,0,Booker T.,0,Los Angeles Clippers,1
24.916666,01.04.2018,0,113,7,6,0,20:30,94,23,0,8,11,Washington Wizards,5,CHI,0,4,0,0,Markkanen L.,7,Chicago Bulls,1
15.583333,01.04.2018,3,113,6,4,0,20:30,94,18,2,5,10,Washington Wizards,4,CHI,1,2,1,0,Portis B.,2,Chicago Bulls,1
30.5,01.04.2018,1,113,7,3,2,20:30,94,17,0,7,12,Washington Wizards,3,WAS,1,0,1,0,Porter O.,0,Chicago Bulls,1
29.416666,01.04.2018,2,113,5,4,0,20:30,94,15,5,6,17,Washington Wizards,0,WAS,3,5,3,0,Beal B.,5,Chicago Bulls,1
21.05,01.04.2018,0,113,5,4,0,20:30,94,14,2,5,10,Washington Wizards,2,WAS,0,2,0,0,Scott M.,2,Chicago Bulls,1
23.333334,01.04.2018,1,113,6,6,0,20:30,94,14,2,5,13,Washington Wizards,2,CHI,0,0,0,0,Kilpatrick S.,0,Chicago Bulls,1
17.1,01.04.2018,1,113,5,0,0,20:30,94,12,3,2,7,Washington Wizards,2,CHI,0,0,0,0,Holiday J.,0,Chicago Bulls,0
25.583334,01.04.2018,4,113,4,1,0,20:30,94,11,7,5,9,Washington Wizards,2,CHI,2,1,2,0,Grant J.,2,Chicago Bulls,1
24.133333,01.04.2018,1,113,4,7,1,20:30,94,10,3,0,7,Washington Wizards,0,WAS,0,2,0,2,Gortat M.,2,Chicago Bulls,1
19.85,01.04.2018,1,113,4,6,2,20:30,94,10,5,1,10,Washington Wizards,0,CHI,2,2,2,0,Nwaba D.,2,Chicago Bulls,1
32.0,01.04.2018,2,113,3,5,1,20:30,94,9,6,2,5,Washington Wizards,1,WAS,0,2,0,1,Satoransky T.,2,Chicago Bulls,4
18.583334,01.04.2018,0,113,3,3,0,20:30,94,9,1,3,4,Washington Wizards,2,WAS,0,1,0,0,Meeks J.,1,Chicago Bulls,2
30.5,01.04.2018,2,113,4,5,1,20:30,94,8,2,1,7,Washington Wizards,0,WAS,1,0,1,0,Morris Mark.,0,Chicago Bulls,3
17.5,01.04.2018,2,113,3,4,1,20:30,94,6,0,2,8,Washington Wizards,0,WAS,0,0,0,1,Smith J.,0,Chicago Bulls,1
16.566668,01.04.2018,0,113,3,4,0,20:30,94,6,3,0,4,Washington Wizards,0,CHI,0,0,0,0,Lopez R.,0,Chicago Bulls,2
17.533333,01.04.2018,1,113,2,2,0,20:30,94,5,1,1,3,Washington Wizards,1,CHI,1,0,1,0,Vonleh N.,0,Chicago Bulls,3
18.383333,01.04.2018,3,113,2,1,0,20:30,94,5,3,3,4,Washington Wizards,1,CHI,0,0,0,0,Valentine D.,0,Chicago Bulls,3
24.916666,01.04.2018,2,113,2,2,0,20:30,94,5,2,2,4,Washington Wizards,1,CHI,0,0,0,1,Payne C.,0,Chicago Bulls,2
15.916667,01.04.2018,2,113,2,0,0,20:30,94,4,1,3,8,Washington Wizards,0,WAS,0,0,0,0,Oubre K.,0,Chicago Bulls,2
21.4,01.04.2018,1,113,2,8,4,20:30,94,4,0,0,5,Washington Wizards,0,CHI,0,0,0,0,Felicio C.,0,Chicago Bulls,1
12.033334,01.04.2018,0,113,1,1,0,20:30,94,2,4,0,2,Washington Wizards,0,WAS,0,0,0,0,Sessions R.,0,Chicago Bulls,0
8.366667,01.04.2018,0,113,0,1,0,20:30,94,0,3,1,1,Washington Wizards,0,WAS,0,0,0,0,Frazier T.,0,Chicago Bulls,0
14.833333,01.04.2018,0,113,0,0,0,20:30,94,0,2,2,2,Washington Wizards,0,CHI,1,0,1,0,Arcidiacono R.,0,Chicago Bulls,1
36.533333,01.04.2018,3,104,9,8,1,23:00,109,27,2,11,24,Oklahoma City Thunder,3,OKL,3,6,3,0,George P.,6,New Orleans Pelicans,1
36.7,01.04.2018,5,104,9,15,1,23:00,109,26,13,1,17,Oklahoma City Thunder,0,OKL,2,8,2,0,Westbrook R.,11,New Orleans Pelicans,7
39.783333,01.04.2018,5,104,8,11,3,23:00,109,25,3,0,17,Oklahoma City Thunder,0,NOP,3,9,3,2,Davis A.,11,New Orleans Pelicans,4
21.083334,01.04.2018,1,104,6,1,0,23:00,109,16,1,3,7,Oklahoma City Thunder,3,NOP,0,1,0,0,Clark I.,1,New Orleans Pelicans,3
28.566668,01.04.2018,4,104,6,6,1,23:00,109,16,1,8,16,Oklahoma City Thunder,4,OKL,0,0,0,0,Anthony C.,2,New Orleans Pelicans,3
31.016666,01.04.2018,2,104,6,4,1,23:00,109,15,1,6,12,Oklahoma City Thunder,3,NOP,2,0,2,0,Moore E.,0,New Orleans Pelicans,2
27.3,01.04.2018,1,104,5,2,2,23:00,109,14,3,7,11,Oklahoma City Thunder,3,NOP,1,1,1,0,Miller D.,2,New Orleans Pelicans,0
36.283333,01.04.2018,2,104,6,10,7,23:00,109,14,1,0,9,Oklahoma City Thunder,0,OKL,0,2,0,1,Adams S.,4,New Orleans Pelicans,6
34.133335,01.04.2018,2,104,4,5,0,23:00,109,12,8,4,10,Oklahoma City Thunder,1,NOP,5,3,5,0,Holiday J.,4,New Orleans Pelicans,3
17.033333,01.04.2018,1,104,5,1,1,23:00,109,12,0,0,5,Oklahoma City Thunder,0,OKL,1,2,1,2,Grant J.,2,New Orleans Pelicans,0
33.516666,01.04.2018,2,104,5,8,0,23:00,109,11,9,5,9,Oklahoma City Thunder,1,NOP,1,0,1,0,Rondo R.,0,New Orleans Pelicans,6
19.35,01.04.2018,3,104,2,4,0,23:00,109,4,0,5,9,Oklahoma City Thunder,0,NOP,0,0,0,1,Mirotic N.,0,New Orleans Pelicans,0
7.15,01.04.2018,2,104,1,2,1,23:00,109,4,0,0,3,Oklahoma City Thunder,0,NOP,0,2,0,0,Diallo C.,3,New Orleans Pelicans,0
19.116667,01.04.2018,2,104,2,3,0,23:00,109,4,5,3,10,Oklahoma City Thunder,0,OKL,2,0,2,0,Felton R.,0,New Orleans Pelicans,0
